ID,True Label,Predicted Label
2138,48,25
2139,107,113
2140,57,108
2141,76,108
2142,74,132
2143,16,19
2144,76,109
2145,77,77
2146,108,108
2147,102,132
2148,26,26
2149,18,22
2150,20,19
2151,97,132
2152,42,108
2153,113,77
2154,104,9
2155,18,18
2156,126,36
2157,55,55
2158,61,27
2159,70,36
2160,76,108
2161,77,113
2162,84,85
2163,131,52
2164,86,85
2165,23,21
2166,75,108
2167,54,67
2168,127,127
2169,112,108
2170,110,108
2171,132,71
2172,124,85
2173,67,84
2174,78,80
2175,113,108
2176,70,70
2177,56,71
2178,86,85
2179,11,108
2180,26,85
2181,1,1
2182,132,132
2183,75,98
2184,106,106
2185,77,104
2186,123,81
2187,70,70
2188,76,108
2189,79,79
2190,43,58
2191,89,88
2192,36,36
2193,70,70
2194,51,100
2195,104,103
2196,112,85
2197,47,132
2198,116,110
2199,69,55
2200,129,67
2201,79,19
2202,9,108
2203,9,108
2204,108,108
2205,104,52
2206,83,36
2207,68,68
2208,108,108
2209,123,84
2210,107,113
2211,19,106
2212,43,42
2213,70,44
2214,55,101
2215,3,75
2216,104,106
2217,109,108
2218,110,108
2219,21,22
2220,108,108
2221,133,58
2222,108,108
2223,132,132
2224,99,52
2225,57,76
2226,102,132
2227,107,79
2228,76,108
2229,82,85
2230,121,121
2231,111,42
2232,18,19
2233,25,35
2234,49,22
2235,51,100
2236,80,77
2237,77,77
2238,108,108
2239,50,25
2240,76,108
2241,10,108
2242,50,52
2243,84,68
2244,118,49
2245,43,36
2246,103,58
2247,103,103
2248,25,67
2249,61,108
2250,21,22
2251,70,70
2252,21,21
2253,60,71
2254,19,19
2255,45,36
2256,11,109
2257,112,101
2258,42,85
2259,132,111
2260,108,108
2261,99,100
2262,126,99
2263,66,71
2264,76,22
2265,25,49
2266,96,108
2267,103,103
2268,24,24
2269,66,71
2270,81,52
2271,35,55
2272,38,128
2273,67,68
2274,125,132
2275,85,85
2276,11,108
2277,25,19
2278,79,79
2279,134,132
2280,52,100
2281,110,108
2282,31,22
2283,112,58
2284,51,99
2285,104,132
2286,100,101
2287,1,1
2288,28,79
2289,103,133
2290,9,9
2291,103,103
2292,28,28
2293,79,79
2294,100,51
2295,84,84
2296,26,33
2297,134,103
2298,104,103
2299,69,70
2300,130,53
2301,104,103
2302,27,77
2303,112,77
2304,85,85
2305,25,25
2306,28,78
2307,0,108
2308,24,42
2309,104,68
2310,77,77
2311,73,112
2312,28,28
2313,102,103
2314,103,58
2315,44,101
2316,104,104
2317,12,19
2318,104,108
2319,69,70
2320,99,100
2321,70,70
2322,102,102
2323,100,100
2324,27,91
2325,121,84
2326,110,108
2327,85,85
2328,91,79
2329,48,49
2330,55,70
2331,55,55
2332,113,84
2333,71,70
2334,66,108
2335,103,103
2336,67,70
2337,19,19
2338,25,25
2339,82,85
2340,108,108
2341,108,108
2342,108,108
2343,51,100
2344,3,77
2345,109,108
2346,56,70
2347,102,103
2348,108,108
2349,26,42
2350,82,84
2351,102,102
2352,26,25
2353,53,85
2354,101,124
2355,79,91
2356,26,67
2357,104,104
2358,75,55
2359,30,26
2360,68,132
2361,34,22
2362,49,49
2363,53,91
2364,133,103
2365,106,106
2366,133,104
2367,103,103
2368,108,108
2369,46,1
2370,25,49
2371,84,121
2372,133,103
2373,24,80
2374,66,132
2375,33,34
2376,2,108
2377,50,70
2378,75,36
2379,84,66
2380,69,67
2381,2,2
2382,66,70
2383,109,108
2384,94,25
2385,128,91
2386,83,85
2387,27,85
2388,87,55
2389,68,67
2390,49,22
2391,63,107
2392,18,75
2393,103,103
2394,34,34
2395,52,52
2396,112,108
2397,110,108
2398,67,55
2399,80,79
2400,133,103
2401,108,108
2402,25,22
2403,66,98
2404,43,77
2405,98,77
2406,98,79
2407,116,75
2408,126,126
2409,81,85
2410,31,19
2411,132,132
2412,22,34
2413,19,19
2414,108,108
2415,43,36
2416,80,28
2417,85,85
2418,77,98
2419,83,84
2420,19,25
2421,55,67
2422,91,91
2423,27,27
2424,36,36
2425,102,77
2426,0,82
2427,99,52
2428,84,84
2429,66,67
2430,26,67
2431,56,55
2432,106,106
2433,20,19
2434,84,85
2435,112,58
2436,42,42
2437,108,108
2438,108,108
2439,102,133
2440,112,77
2441,51,25
2442,111,69
2443,106,106
2444,24,84
2445,99,100
2446,99,77
2447,110,108
2448,88,88
2449,99,99
2450,2,108
2451,37,36
2452,78,78
2453,48,100
2454,25,26
2455,67,68
2456,92,88
2457,48,48
2458,25,52
2459,107,113
2460,52,100
2461,99,99
2462,49,49
2463,23,22
2464,104,103
2465,56,42
2466,70,70
2467,82,85
2468,34,22
2469,18,34
2470,78,55
2471,111,108
2472,103,103
2473,91,26
2474,52,49
2475,112,36
2476,64,77
2477,40,106
2478,22,22
2479,126,127
2480,104,108
2481,67,84
2482,113,133
2483,24,103
2484,100,53
2485,82,85
2486,104,103
2487,80,77
2488,49,55
2489,11,53
2490,101,67
2491,37,36
2492,89,24
2493,108,108
2494,22,22
2495,0,1
2496,70,70
2497,46,85
2498,25,19
2499,23,84
2500,108,108
2501,85,85
2502,28,79
2503,130,70
2504,133,103
2505,24,25
2506,38,108
2507,85,85
2508,85,88
2509,133,103
2510,80,127
2511,108,108
2512,36,108
2513,69,70
2514,55,49
2515,134,98
2516,18,25
2517,121,121
2518,93,77
2519,66,68
2520,79,79
2521,102,102
2522,43,85
2523,84,82
2524,45,58
2525,85,132
2526,46,36
2527,127,79
2528,132,69
2529,106,106
2530,129,70
2531,83,122
2532,123,80
2533,86,42
2534,28,36
2535,91,67
2536,0,86
2537,133,103
2538,22,55
2539,105,105
2540,24,71
2541,47,111
2542,100,100
2543,78,80
2544,136,106
2545,104,103
2546,103,133
2547,106,106
2548,85,85
2549,2,108
2550,77,64
2551,102,77
2552,112,112
2553,97,108
2554,78,101
2555,51,100
2556,78,79
2557,106,106
2558,76,108
2559,71,71
2560,71,53
2561,102,113
2562,111,76
2563,108,108
2564,19,25
2565,52,52
2566,80,52
2567,19,19
2568,18,18
2569,70,70
2570,75,86
2571,33,34
2572,108,108
2573,50,22
2574,81,82
2575,44,64
2576,26,25
2577,83,101
2578,102,103
2579,42,55
2580,104,108
2581,48,23
2582,77,77
2583,124,86
2584,52,50
2585,19,19
2586,128,78
2587,33,25
2588,121,68
2589,80,77
2590,100,24
2591,98,77
2592,29,100
2593,55,55
2594,75,75
2595,3,85
2596,25,25
2597,66,121
2598,49,49
2599,80,80
2600,26,52
2601,66,100
2602,116,77
2603,2,108
2604,100,100
2605,34,25
2606,70,70
2607,102,86
2608,54,22
2609,54,71
2610,53,52
2611,133,84
2612,36,108
2613,54,49
2614,96,108
2615,16,80
2616,84,24
2617,9,108
2618,98,77
2619,71,100
2620,102,108
2621,84,70
2622,0,108
2623,22,22
2624,6,57
2625,98,77
2626,111,108
2627,48,48
2628,108,108
2629,22,26
2630,102,106
2631,77,77
2632,34,22
2633,77,98
2634,110,108
2635,97,108
2636,77,77
2637,68,25
2638,36,43
2639,104,103
2640,76,71
2641,122,66
2642,2,108
2643,134,125
2644,70,55
2645,100,100
2646,25,25
2647,112,19
2648,110,108
2649,100,100
2650,134,134
2651,25,80
2652,50,132
2653,89,36
2654,113,102
2655,68,80
2656,110,108
2657,23,53
2658,9,108
2659,52,100
2660,98,59
2661,106,106
2662,79,79
2663,24,77
2664,26,127
2665,96,108
2666,85,85
2667,102,105
2668,132,132
2669,78,78
2670,11,76
2671,96,108
2672,24,67
2673,113,70
2674,134,104
2675,19,78
2676,22,55
2677,48,34
2678,84,85
2679,29,19
2680,70,70
2681,122,121
2682,25,101
2683,65,70
2684,102,103
2685,91,25
2686,108,108
2687,96,108
2688,88,85
2689,84,67
2690,58,103
2691,44,43
2692,101,100
2693,98,64
2694,107,113
2695,108,108
2696,55,67
2697,22,22
2698,28,19
2699,37,36
2700,81,19
2701,67,67
2702,0,53
2703,0,108
2704,19,19
2705,55,55
2706,55,55
2707,21,25
2708,110,108
2709,108,108
2710,126,85
2711,80,67
2712,11,108
2713,105,77
2714,85,25
2715,101,100
2716,78,79
2717,109,109
2718,95,49
2719,84,85
2720,34,34
2721,25,78
2722,39,108
2723,68,70
2724,118,25
2725,100,100
2726,47,84
2727,102,102
2728,9,108
2729,86,108
2730,42,42
2731,124,80
2732,92,91
2733,86,85
2734,76,108
2735,70,70
2736,83,43
2737,77,113
2738,24,18
2739,130,70
2740,19,19
2741,108,108
2742,26,26
2743,93,17
2744,58,58
2745,104,103
2746,130,78
2747,91,91
2748,82,82
2749,9,108
2750,26,26
2751,128,92
2752,102,103
2753,74,132
2754,58,125
2755,99,52
2756,80,126
2757,109,108
2758,37,96
2759,26,127
2760,36,108
2761,102,103
2762,25,23
2763,26,67
2764,66,70
2765,44,102
2766,77,48
2767,37,108
2768,108,108
2769,109,108
2770,44,105
2771,17,19
2772,26,109
2773,122,36
2774,112,76
2775,89,70
2776,2,108
2777,71,71
2778,97,108
2779,132,132
2780,132,132
2781,108,0
2782,25,26
2783,24,55
2784,42,85
2785,80,79
2786,52,92
2787,22,22
2788,39,108
2789,46,108
2790,104,22
2791,99,101
2792,25,23
2793,78,25
2794,108,108
2795,108,108
2796,63,63
2797,80,80
2798,58,58
2799,104,104
2800,29,19
2801,134,77
2802,24,101
2803,123,84
2804,50,84
2805,35,70
2806,67,121
2807,100,52
2808,103,103
2809,112,77
2810,54,87
2811,18,77
2812,112,104
2813,104,104
2814,53,67
2815,32,24
2816,21,49
2817,103,103
2818,106,44
2819,111,132
2820,103,103
2821,122,127
2822,91,19
2823,107,113
2824,66,125
2825,34,19
2826,25,26
2827,65,64
2828,108,109
2829,71,70
2830,44,108
2831,6,36
2832,112,103
2833,127,99
2834,108,108
2835,78,92
2836,1,1
2837,24,100
2838,98,55
2839,101,100
2840,108,108
2841,65,100
2842,19,34
2843,42,85
2844,47,24
2845,108,108
2846,105,121
2847,132,132
2848,48,68
2849,111,77
2850,108,108
2851,110,43
2852,113,125
2853,84,84
2854,34,19
2855,82,104
2856,81,82
2857,112,53
2858,101,100
2859,22,127
2860,20,28
2861,110,108
2862,1,112
2863,108,108
2864,34,19
2865,78,79
2866,68,70
2867,70,70
2868,108,108
2869,80,80
2870,125,132
2871,24,43
2872,100,77
2873,107,106
2874,111,108
2875,49,49
2876,104,133
2877,134,124
2878,91,49
2879,108,108
2880,35,70
2881,99,53
2882,132,82
2883,10,76
2884,75,99
2885,1,9
2886,15,19
2887,10,108
2888,100,52
2889,112,104
2890,108,84
2891,92,83
2892,5,3
2893,57,85
2894,79,79
2895,41,106
2896,85,85
2897,44,111
2898,104,134
2899,58,58
2900,43,108
2901,130,70
2902,68,84
2903,108,108
2904,39,112
2905,85,75
2906,32,19
2907,45,85
2908,70,70
2909,2,108
2910,103,106
2911,51,100
2912,128,127
2913,108,108
2914,86,71
2915,25,70
2916,129,70
2917,17,108
2918,111,9
2919,34,79
2920,55,55
2921,34,22
2922,70,70
2923,22,22
2924,25,49
2925,25,25
2926,104,77
2927,19,19
2928,26,36
2929,65,64
2930,26,68
2931,80,126
2932,132,108
2933,21,22
2934,26,103
2935,27,127
2936,108,108
2937,80,82
2938,51,53
2939,102,102
2940,55,55
2941,32,80
2942,97,108
2943,113,103
2944,81,18
2945,18,18
2946,66,84
2947,99,28
2948,99,49
2949,34,22
2950,110,109
2951,103,133
2952,123,82
2953,49,49
2954,102,103
2955,56,55
2956,134,58
2957,91,26
2958,45,82
2959,91,91
2960,2,108
2961,42,85
2962,30,92
2963,134,132
2964,108,108
2965,91,91
2966,2,109
2967,109,108
2968,103,102
2969,44,24
2970,44,67
2971,81,52
2972,19,19
2973,42,43
2974,116,98
2975,53,101
2976,79,79
2977,125,75
2978,44,70
2979,3,65
2980,76,108
2981,130,70
2982,70,70
2983,91,25
2984,123,85
2985,9,9
2986,20,88
2987,70,70
2988,71,110
2989,99,132
2990,35,49
2991,45,1
2992,77,77
2993,103,22
2994,22,55
2995,80,79
2996,70,70
2997,68,121
2998,52,100
2999,134,102
3000,20,25
3001,72,9
3002,134,108
3003,56,70
3004,103,103
3005,34,34
3006,23,49
3007,103,103
3008,100,52
3009,22,22
3010,25,26
3011,55,55
3012,42,42
3013,51,26
3014,124,36
3015,103,103
3016,84,85
3017,103,103
3018,19,78
3019,26,52
3020,67,25
3021,34,34
3022,83,85
3023,82,82
3024,90,108
3025,91,79
3026,124,36
3027,101,33
3028,10,108
3029,108,108
3030,9,108
3031,31,19
3032,52,52
3033,23,50
3034,78,84
3035,17,2
3036,18,83
3037,24,67
3038,53,99
3039,110,109
3040,98,64
3041,121,91
3042,122,85
3043,36,19
3044,9,108
3045,108,108
3046,51,100
3047,44,67
3048,108,75
3049,121,70
3050,0,77
3051,19,19
3052,58,58
3053,98,77
3054,69,68
3055,38,102
3056,82,82
3057,83,85
3058,108,108
3059,22,22
3060,65,77
3061,0,1
3062,115,4
3063,19,34
3064,57,58
3065,92,26
3066,67,100
3067,36,125
3068,84,84
3069,48,67
3070,98,98
3071,50,84
3072,66,25
3073,103,103
3074,21,77
3075,100,100
3076,112,84
3077,26,127
3078,40,58
3079,54,48
3080,22,22
3081,46,113
3082,17,26
3083,71,55
3084,72,105
3085,97,108
3086,110,108
3087,24,79
3088,71,71
3089,76,108
3090,100,52
3091,25,19
3092,124,42
3093,43,108
3094,55,49
3095,108,108
3096,55,55
3097,20,28
3098,1,108
3099,24,15
3100,83,85
3101,2,109
3102,81,82
3103,77,77
3104,78,78
3105,76,77
3106,26,26
3107,26,127
3108,133,133
3109,133,84
3110,42,75
3111,48,49
3112,75,108
3113,66,85
3114,108,108
3115,104,103
3116,0,0
3117,69,70
3118,98,108
3119,109,108
3120,112,121
3121,80,79
3122,25,68
3123,121,121
3124,103,70
3125,85,70
3126,100,100
3127,86,84
3128,85,85
3129,18,84
3130,25,84
3131,55,55
3132,76,1
3133,68,100
3134,25,19
3135,22,22
3136,113,103
3137,112,133
3138,46,85
3139,25,49
3140,81,82
3141,69,100
3142,8,113
3143,84,25
3144,54,55
3145,52,100
3146,30,25
3147,52,99
3148,55,55
3149,25,26
3150,34,34
3151,89,85
3152,11,108
3153,78,79
3154,78,79
3155,49,49
3156,42,43
3157,110,108
3158,104,125
3159,45,132
3160,57,58
3161,103,104
3162,80,80
3163,53,100
3164,85,85
3165,86,82
3166,25,22
3167,42,86
3168,56,71
3169,59,77
3170,97,58
3171,78,91
3172,52,24
3173,91,91
3174,102,132
3175,110,77
3176,113,112
3177,75,108
3178,133,58
3179,49,49
3180,121,67
3181,71,36
3182,77,108
3183,133,103
3184,52,51
3185,29,28
3186,21,22
3187,133,103
3188,50,26
3189,109,108
3190,75,53
3191,44,108
3192,10,109
3193,24,80
3194,18,113
3195,67,67
3196,79,79
3197,100,100
3198,80,77
3199,53,53
3200,79,79
3201,49,84
3202,128,29
3203,109,108
3204,99,67
3205,128,128
3206,67,25
3207,113,77
3208,35,35
3209,113,77
3210,19,19
3211,77,77
3212,108,108
3213,133,103
3214,96,108
3215,70,70
3216,23,19
3217,109,134
3218,1,108
3219,53,52
3220,107,113
3221,6,108
3222,127,99
3223,79,25
3224,25,24
3225,100,100
3226,32,79
3227,9,109
3228,46,77
3229,98,98
3230,84,55
3231,113,58
3232,34,49
3233,59,113
3234,98,24
3235,26,132
3236,122,80
3237,108,108
3238,72,36
3239,50,25
3240,25,49
3241,134,58
3242,67,49
3243,108,108
3244,80,79
3245,48,48
3246,108,108
3247,81,82
3248,19,78
3249,92,25
3250,98,17
3251,116,53
3252,19,19
3253,9,108
3254,69,121
3255,81,25
3256,75,9
3257,56,70
3258,103,58
3259,18,22
3260,30,22
3261,100,100
3262,1,1
3263,78,80
3264,48,24
3265,62,113
3266,67,67
3267,103,103
3268,50,78
3269,86,85
3270,68,70
3271,110,134
3272,87,55
3273,102,85
3274,26,26
3275,70,70
3276,6,108
3277,52,100
3278,58,58
3279,55,55
3280,103,103
3281,32,25
3282,56,71
3283,125,81
3284,108,109
3285,58,58
3286,107,106
3287,78,79
3288,44,112
3289,36,43
3290,111,77
3291,25,103
3292,84,67
3293,100,100
3294,37,36
3295,53,101
3296,121,100
3297,99,52
3298,108,108
3299,55,35
3300,109,96
3301,84,84
3302,11,126
3303,104,102
3304,113,113
3305,77,77
3306,84,85
3307,111,108
3308,89,111
3309,40,106
3310,101,52
3311,88,113
3312,75,75
3313,26,84
3314,103,103
3315,25,49
3316,55,55
3317,1,108
3318,27,28
3319,91,25
3320,77,77
3321,86,25
3322,86,85
3323,24,85
3324,97,58
3325,132,132
3326,52,52
3327,86,125
3328,63,84
3329,19,25
3330,134,77
3331,120,85
3332,66,101
3333,35,49
3334,103,113
3335,86,86
3336,82,127
3337,102,132
3338,44,70
3339,32,19
3340,85,82
3341,71,85
3342,122,121
3343,113,104
3344,1,134
3345,26,101
3346,25,49
3347,53,100
3348,79,79
3349,103,103
3350,103,58
3351,55,67
3352,107,113
3353,2,108
3354,113,132
3355,104,108
3356,104,106
3357,68,132
3358,128,28
3359,108,108
3360,69,70
3361,112,42
3362,68,68
3363,51,52
3364,27,18
3365,82,109
3366,122,85
3367,78,49
3368,78,79
3369,122,26
3370,99,29
3371,109,109
3372,110,108
3373,103,103
3374,19,25
3375,133,103
3376,107,106
3377,99,101
3378,36,36
3379,109,108
3380,2,1
3381,36,108
3382,2,126
3383,21,80
3384,58,108
3385,104,103
3386,85,85
3387,99,53
3388,44,108
3389,1,1
3390,112,77
3391,85,85
3392,133,58
3393,85,132
3394,24,127
3395,89,1
3396,111,108
3397,113,108
3398,111,108
3399,107,106
3400,71,70
3401,109,108
3402,54,25
3403,44,85
3404,51,53
3405,103,103
3406,85,82
3407,77,77
3408,84,70
3409,27,127
3410,103,103
3411,132,132
3412,111,53
3413,3,108
3414,49,49
3415,108,108
3416,25,69
3417,109,108
3418,23,22
3419,35,25
3420,55,55
3421,113,92
3422,100,100
3423,87,87
3424,73,125
3425,0,1
3426,71,70
3427,108,126
3428,54,55
3429,91,91
3430,95,127
3431,105,71
3432,110,108
3433,65,70
3434,24,49
3435,102,132
3436,25,49
3437,102,103
3438,108,0
3439,78,19
3440,56,70
3441,102,78
3442,79,80
3443,97,77
3444,42,85
3445,107,58
3446,35,35
3447,70,70
3448,46,103
3449,6,6
3450,22,49
3451,38,109
3452,119,84
3453,48,25
3454,55,70
3455,77,77
3456,58,104
3457,108,108
3458,110,108
3459,31,25
3460,66,44
3461,46,85
3462,108,108
3463,66,108
3464,55,55
3465,84,71
3466,108,108
3467,77,77
3468,128,24
3469,66,132
3470,70,55
3471,35,49
3472,100,100
3473,110,108
3474,54,67
3475,92,80
3476,103,103
3477,10,104
3478,72,36
3479,126,28
3480,1,1
3481,109,108
3482,91,91
3483,77,9
3484,96,36
3485,74,126
3486,2,1
3487,69,67
3488,134,9
3489,18,23
3490,70,70
3491,78,79
3492,98,113
3493,28,78
3494,104,85
3495,22,22
3496,81,85
3497,19,49
3498,108,108
3499,113,113
3500,127,79
3501,66,85
3502,67,70
3503,111,108
3504,86,82
3505,48,49
3506,23,98
3507,22,67
3508,108,1
3509,130,70
3510,104,108
3511,26,51
3512,76,76
3513,111,108
3514,86,85
3515,45,108
3516,109,108
3517,81,22
3518,108,108
3519,24,19
3520,124,80
3521,88,26
3522,51,92
3523,103,58
3524,115,58
3525,85,84
3526,47,68
3527,27,126
3528,99,99
3529,2,108
3530,24,24
3531,113,68
3532,104,104
3533,54,55
3534,26,104
3535,42,108
3536,55,70
3537,76,108
3538,70,70
3539,2,108
3540,91,28
3541,58,102
3542,82,85
3543,134,125
3544,86,85
3545,25,25
3546,1,1
3547,42,42
3548,1,1
3549,97,108
3550,66,109
3551,106,103
3552,54,49
3553,91,78
3554,25,52
3555,68,68
3556,24,133
3557,38,26
3558,113,36
3559,132,132
3560,75,108
3561,50,55
3562,66,68
3563,82,82
3564,66,66
3565,19,78
3566,86,84
3567,113,113
3568,34,22
3569,57,107
3570,69,70
3571,18,19
3572,92,25
3573,125,25
3574,50,52
3575,106,106
3576,111,108
3577,51,53
3578,79,79
3579,34,34
3580,98,133
3581,98,64
3582,21,49
3583,27,80
3584,79,127
3585,24,24
3586,63,77
3587,58,58
3588,134,103
3589,81,51
3590,68,71
3591,108,108
3592,133,103
3593,108,36
3594,109,108
3595,106,106
3596,23,24
3597,52,100
3598,20,19
3599,121,70
3600,48,67
3601,109,58
3602,45,108
3603,53,101
3604,28,28
3605,109,108
3606,130,70
3607,90,28
3608,102,111
3609,44,42
3610,101,52
3611,17,108
3612,109,108
3613,81,99
3614,82,85
3615,66,55
3616,113,113
3617,125,36
3618,55,55
3619,1,1
3620,70,70
3621,108,108
3622,33,22
3623,106,106
3624,113,112
3625,85,84
3626,67,55
3627,102,85
3628,56,55
3629,86,84
3630,84,84
3631,78,78
3632,104,107
3633,109,108
3634,84,85
3635,55,70
3636,67,25
3637,84,84
3638,89,108
3639,80,80
3640,100,67
3641,123,36
3642,124,125
3643,85,85
3644,11,109
3645,113,112
3646,19,19
3647,76,108
3648,108,108
3649,34,22
3650,82,82
3651,108,108
3652,100,92
3653,66,24
3654,100,52
3655,24,25
3656,104,109
3657,1,108
3658,69,70
3659,66,80
3660,59,80
3661,34,34
3662,77,77
3663,96,108
3664,21,67
3665,123,25
3666,98,77
3667,1,1
3668,113,108
3669,69,70
3670,91,80
3671,126,98
3672,132,24
3673,71,70
3674,100,100
3675,103,132
3676,91,91
3677,107,106
3678,76,108
3679,25,25
3680,111,101
3681,108,108
3682,79,127
3683,29,126
3684,6,5
3685,28,19
3686,102,132
3687,76,58
3688,61,84
3689,19,19
3690,66,67
3691,21,49
3692,78,19
3693,78,79
3694,85,85
3695,79,25
3696,133,103
3697,85,85
3698,84,66
3699,85,85
3700,100,100
3701,101,99
3702,104,113
3703,70,70
3704,82,124
3705,77,80
3706,75,36
3707,78,57
3708,89,85
3709,5,26
3710,80,127
3711,72,72
3712,21,48
3713,70,70
3714,86,85
3715,70,70
3716,25,98
3717,108,108
3718,75,108
3719,36,19
3720,109,108
3721,53,100
3722,77,77
3723,22,22
3724,49,49
3725,18,19
3726,79,79
3727,77,108
3728,84,25
3729,66,67
3730,26,91
3731,106,106
3732,25,84
3733,71,69
3734,102,132
3735,130,70
3736,54,70
3737,71,71
3738,24,28
3739,84,82
3740,78,80
3741,107,106
3742,100,68
3743,124,36
3744,44,42
3745,84,25
3746,1,1
3747,108,108
3748,56,35
3749,107,58
3750,125,125
3751,76,77
3752,103,106
3753,68,25
3754,124,122
3755,112,53
3756,82,82
3757,52,52
3758,1,108
3759,42,70
3760,54,77
3761,52,100
3762,83,78
3763,106,106
3764,112,108
3765,85,53
3766,78,79
3767,37,77
3768,102,133
3769,94,27
3770,55,70
3771,98,64
3772,130,70
3773,53,98
3774,78,80
3775,98,64
3776,18,67
3777,22,22
3778,108,85
3779,78,79
3780,130,70
3781,7,85
3782,33,49
3783,22,22
3784,108,108
3785,24,47
3786,51,100
3787,70,70
3788,108,108
3789,22,35
3790,85,85
3791,79,79
3792,102,133
3793,46,85
3794,125,124
3795,68,26
3796,21,49
3797,24,85
3798,29,79
3799,62,88
3800,85,85
3801,108,108
3802,96,75
3803,106,133
3804,108,108
3805,49,35
3806,70,71
3807,28,28
3808,11,43
3809,28,28
3810,69,69
3811,58,58
3812,111,108
3813,58,58
3814,69,100
3815,85,85
3816,76,108
3817,84,132
3818,50,49
3819,108,108
3820,9,108
3821,22,22
3822,71,71
3823,79,78
3824,25,92
3825,68,67
3826,81,84
3827,52,99
3828,56,42
3829,128,28
3830,78,91
3831,18,20
3832,111,108
3833,61,77
3834,66,77
3835,87,21
3836,75,101
3837,85,85
3838,31,34
3839,9,108
3840,111,70
3841,100,100
3842,77,77
3843,1,77
3844,40,106
3845,71,70
3846,89,36
3847,76,77
3848,115,58
3849,29,99
3850,107,106
3851,45,66
3852,99,100
3853,63,77
3854,101,100
3855,18,19
3856,35,6
3857,108,108
3858,91,91
3859,103,103
3860,79,27
3861,88,84
3862,22,22
3863,110,108
3864,42,108
3865,113,132
3866,131,71
3867,1,17
3868,2,108
3869,70,70
3870,87,54
3871,102,106
3872,103,103
3873,57,84
3874,107,113
3875,108,108
3876,25,22
3877,23,22
3878,26,79
3879,52,100
3880,53,1
3881,104,58
3882,100,100
3883,41,77
3884,82,82
3885,25,85
3886,97,108
3887,25,102
3888,107,106
3889,86,43
3890,79,78
3891,86,84
3892,19,25
3893,66,70
3894,2,108
3895,59,77
3896,108,108
3897,96,108
3898,84,85
3899,129,26
3900,67,67
3901,68,67
3902,70,70
3903,127,127
3904,86,84
3905,112,99
3906,110,108
3907,25,132
3908,103,103
3909,134,108
3910,126,77
3911,44,43
3912,58,58
3913,108,108
3914,112,108
3915,66,26
3916,99,85
3917,67,101
3918,129,69
3919,69,67
3920,131,67
3921,69,55
3922,25,99
3923,20,53
3924,58,58
3925,92,126
3926,110,108
3927,122,71
3928,86,85
3929,121,67
3930,63,0
3931,25,84
3932,33,79
3933,44,1
3934,132,132
3935,71,70
3936,102,113
3937,113,104
3938,22,22
3939,29,52
3940,2,108
3941,108,108
3942,108,108
3943,112,108
3944,84,127
3945,106,106
3946,97,108
3947,109,76
3948,100,100
3949,133,103
3950,25,49
3951,75,55
3952,69,70
3953,111,82
3954,34,101
3955,39,109
3956,51,25
3957,86,85
3958,25,84
3959,1,109
3960,49,49
